2026-02-07 08:49:48.384 [redisson-3-8][TID: N/A][trace:482328637777801216] INFO  c.g.j.l.sync.CacheMessageListener - [SyncCache] receive message, currInstanceId=C2019679614894657536, instanceId=C2019024242846076928, cacheName=l2cache:systemParam, cacheType=caffeine, optType=refresh, key=[lock_status, review_status, review_operation, agent_type, agent_change_type, agent_attribution, agent_status, register_way, agent_user_benefit, agent_level, agent_category], desc=put
2026-02-07 13:47:00.445 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-7 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.445 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-20 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.445 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-5 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.445 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-3 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.445 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-1 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.446 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-30 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.446 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-28 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.446 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-26 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-24 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-22 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-20 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-18 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-16 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-14 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-12 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-10 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.447 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-8 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.445 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-3 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-6 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.445 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-18 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-16 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-14 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-12 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-30 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-1 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-28 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-22 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-20 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-10 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-8 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-4 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-2 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-26 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-6 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-24 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-26 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-24 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.448 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-0 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-31 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-14 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-12 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-29 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-18 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-16 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-32, groupId=feng_third_game_payout_group] Setting offset for partition feng_third_game_payout_topic-5 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-22 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-27 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-34, groupId=feng_user_rebate_reward_group] Setting offset for partition feng_user_rebate_reward_topic-25 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-20 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.72:9092 (id: 2 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-18 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-16 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.71:9092 (id: 1 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-15 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-35, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Setting offset for partition feng_ADDRESS_BALANCE_NOTIFY_TOPIC-13 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
2026-02-07 13:47:00.449 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-33, groupId=feng_push_typing_amount_group] Setting offset for partition feng_push_typing_amount_topic-6 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.29.73:9092 (id: 3 rack: null)], epoch=0}}
