2026-02-07 08:49:48.393 [redisson-3-11][TID: N/A][trace:482328637777801216] INFO  c.g.j.l.sync.CacheMessageListener - [SyncCache] receive message, currInstanceId=C2019679321033338880, instanceId=C2019024242846076928, cacheName=l2cache:systemParam, cacheType=caffeine, optType=refresh, key=[lock_status, review_status, review_operation, agent_type, agent_change_type, agent_attribution, agent_status, register_way, agent_user_benefit, agent_level, agent_category], desc=put
2026-02-07 13:54:40.950 [XNIO-7 task-2][TID: N/A][trace:482405355099955200] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/system-config/api/queryMinioDomain]
2026-02-07 13:54:40.950 [XNIO-7 task-2][TID: N/A][trace:482405355099955200] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482405355099955200, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 13:54:40.953 [XNIO-7 task-2][TID: N/A][trace:482405355099955200] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/system-config/api/queryMinioDomain
2026-02-07 13:54:40.953 [XNIO-7 task-2][TID: N/A][trace:482405355099955200] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":"http://oss.bw2a.com","messAppend":null,"ok":true}]
2026-02-07 14:05:50.144 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/systemDictConfig/api/getByCode]
2026-02-07 14:05:50.150 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482408155133419520, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=PostmanRuntime/7.51.1, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:05:50.151 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.i.LogInterceptor - ====parameters====: [{siteCode=0, dictCode=2}]
2026-02-07 14:05:50.269 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/systemDictConfig/api/getByCode
2026-02-07 14:05:50.269 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":{"id":"3","siteCode":"0","dictCode":2,"configName":"总控及站点后台当日登录后持续不操作的登出时间","configDescription":"分钟","configCategory":0,"configCategoryText":null,"configParam":"999999","hintInfo":"LOOKUP_12609","decimalPlaces":0,"type":"1"},"messAppend":null,"ok":true}]
2026-02-07 14:05:50.495 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/exchange/currency/selectAll]
2026-02-07 14:05:50.495 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482408155133419520, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:05:50.515 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/exchange/currency/selectAll
2026-02-07 14:05:50.516 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":[{"id":"1876517538102333442","creator":"lizheng01","createdTime":1736231619749,"updater":"kyber01","updatedTime":1770017424075,"currencyCode":"KVND","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_1","currencySymbol":"₫","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/47da11173af74781b280552e7751999a.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":24.80},{"id":"1876518198021541889","creator":"lizheng01","createdTime":1736231777087,"updater":"kyber01","updatedTime":1770017424079,"currencyCode":"USDT","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_2","currencySymbol":"₮","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e4df690f52b0474bbf970e1fc53b139d.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"1876518611928043521","creator":"lizheng01","createdTime":1736231875769,"updater":"kyber01","updatedTime":1770017424083,"currencyCode":"CNY","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_3","currencySymbol":"¥","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/4d1605c6644e4ac48aec889b2aae78e6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":7.00},{"id":"1876519164179468290","creator":"lizheng01","createdTime":1736232007437,"updater":"riley01","updatedTime":1770431890219,"currencyCode":"MYR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_4","currencySymbol":"RM","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/54dd249cd3c24ae694a8466e214ef8fe.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":4.30},{"id":"1876520370184474626","creator":"lizheng01","createdTime":1736232294969,"updater":"kyber01","updatedTime":1770017424092,"currencyCode":"PHP","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_5","currencySymbol":"₱","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/03db8025217f44d4b7eee00be0a4c293.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":56.00},{"id":"1876521187708850178","creator":"lizheng01","createdTime":1736232489884,"updater":"kyber01","updatedTime":1770017424096,"currencyCode":"USD","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_6","currencySymbol":"$","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e96238a47dac44f0ae57ad8a2f664c25.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"363823760981164032","creator":"yunyingcc1","createdTime":1742175224135,"updater":"kyber01","updatedTime":1770017424061,"currencyCode":"PKR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56968","currencySymbol":"₨","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/75f3cd9bac164c229337ecd17d801eef.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":270.00},{"id":"363824040086929408","creator":"yunyingcc1","createdTime":1742175290680,"updater":"kyber01","updatedTime":1770017424067,"currencyCode":"INR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56973","currencySymbol":"₹","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/dece254f59834be6a1bef765e7bab7c6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":84.00},{"id":"387014043914829824","creator":"Simo001","createdTime":1747704218441,"updater":"kyber01","updatedTime":1770017424071,"currencyCode":"KRW","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_109848","currencySymbol":"￦","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/eaa9948da4bf4a4e8f3123f9224e2237.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":1360.00}],"messAppend":null,"ok":true}]
2026-02-07 14:05:50.560 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/system-config/api/queryMinioDomain]
2026-02-07 14:05:50.560 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482408155133419520, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:05:50.567 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/system-config/api/queryMinioDomain
2026-02-07 14:05:50.567 [XNIO-7 task-2][TID: N/A][trace:482408155133419520] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":"http://oss.bw2a.com","messAppend":null,"ok":true}]
2026-02-07 14:06:47.962 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/systemDictConfig/api/getByCode]
2026-02-07 14:06:47.965 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482408410763665408, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=PostmanRuntime/7.51.1, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:06:47.965 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.i.LogInterceptor - ====parameters====: [{siteCode=0, dictCode=2}]
2026-02-07 14:06:47.977 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/systemDictConfig/api/getByCode
2026-02-07 14:06:47.978 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":{"id":"3","siteCode":"0","dictCode":2,"configName":"总控及站点后台当日登录后持续不操作的登出时间","configDescription":"分钟","configCategory":0,"configCategoryText":null,"configParam":"999999","hintInfo":"LOOKUP_12609","decimalPlaces":0,"type":"1"},"messAppend":null,"ok":true}]
2026-02-07 14:06:48.091 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/exchange/currency/selectAll]
2026-02-07 14:06:48.091 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482408410763665408, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:06:48.106 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/exchange/currency/selectAll
2026-02-07 14:06:48.107 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":[{"id":"1876517538102333442","creator":"lizheng01","createdTime":1736231619749,"updater":"kyber01","updatedTime":1770017424075,"currencyCode":"KVND","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_1","currencySymbol":"₫","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/47da11173af74781b280552e7751999a.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":24.80},{"id":"1876518198021541889","creator":"lizheng01","createdTime":1736231777087,"updater":"kyber01","updatedTime":1770017424079,"currencyCode":"USDT","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_2","currencySymbol":"₮","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e4df690f52b0474bbf970e1fc53b139d.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"1876518611928043521","creator":"lizheng01","createdTime":1736231875769,"updater":"kyber01","updatedTime":1770017424083,"currencyCode":"CNY","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_3","currencySymbol":"¥","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/4d1605c6644e4ac48aec889b2aae78e6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":7.00},{"id":"1876519164179468290","creator":"lizheng01","createdTime":1736232007437,"updater":"riley01","updatedTime":1770431890219,"currencyCode":"MYR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_4","currencySymbol":"RM","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/54dd249cd3c24ae694a8466e214ef8fe.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":4.30},{"id":"1876520370184474626","creator":"lizheng01","createdTime":1736232294969,"updater":"kyber01","updatedTime":1770017424092,"currencyCode":"PHP","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_5","currencySymbol":"₱","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/03db8025217f44d4b7eee00be0a4c293.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":56.00},{"id":"1876521187708850178","creator":"lizheng01","createdTime":1736232489884,"updater":"kyber01","updatedTime":1770017424096,"currencyCode":"USD","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_6","currencySymbol":"$","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e96238a47dac44f0ae57ad8a2f664c25.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"363823760981164032","creator":"yunyingcc1","createdTime":1742175224135,"updater":"kyber01","updatedTime":1770017424061,"currencyCode":"PKR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56968","currencySymbol":"₨","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/75f3cd9bac164c229337ecd17d801eef.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":270.00},{"id":"363824040086929408","creator":"yunyingcc1","createdTime":1742175290680,"updater":"kyber01","updatedTime":1770017424067,"currencyCode":"INR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56973","currencySymbol":"₹","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/dece254f59834be6a1bef765e7bab7c6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":84.00},{"id":"387014043914829824","creator":"Simo001","createdTime":1747704218441,"updater":"kyber01","updatedTime":1770017424071,"currencyCode":"KRW","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_109848","currencySymbol":"￦","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/eaa9948da4bf4a4e8f3123f9224e2237.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":1360.00}],"messAppend":null,"ok":true}]
2026-02-07 14:06:48.127 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/system-config/api/queryMinioDomain]
2026-02-07 14:06:48.127 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482408410763665408, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:06:48.130 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/system-config/api/queryMinioDomain
2026-02-07 14:06:48.130 [XNIO-7 task-2][TID: N/A][trace:482408410763665408] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":"http://oss.bw2a.com","messAppend":null,"ok":true}]
2026-02-07 14:13:56.709 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/systemDictConfig/api/getByCode]
2026-02-07 14:13:56.712 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482410208329113600, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=PostmanRuntime/7.51.1, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:13:56.713 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.i.LogInterceptor - ====parameters====: [{siteCode=0, dictCode=2}]
2026-02-07 14:13:56.745 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/systemDictConfig/api/getByCode
2026-02-07 14:13:56.745 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":{"id":"3","siteCode":"0","dictCode":2,"configName":"总控及站点后台当日登录后持续不操作的登出时间","configDescription":"分钟","configCategory":0,"configCategoryText":null,"configParam":"999999","hintInfo":"LOOKUP_12609","decimalPlaces":0,"type":"1"},"messAppend":null,"ok":true}]
2026-02-07 14:13:56.919 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/exchange/currency/selectAll]
2026-02-07 14:13:56.919 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482410208329113600, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:13:56.942 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/exchange/currency/selectAll
2026-02-07 14:13:56.943 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":[{"id":"1876517538102333442","creator":"lizheng01","createdTime":1736231619749,"updater":"kyber01","updatedTime":1770017424075,"currencyCode":"KVND","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_1","currencySymbol":"₫","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/47da11173af74781b280552e7751999a.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":24.80},{"id":"1876518198021541889","creator":"lizheng01","createdTime":1736231777087,"updater":"kyber01","updatedTime":1770017424079,"currencyCode":"USDT","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_2","currencySymbol":"₮","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e4df690f52b0474bbf970e1fc53b139d.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"1876518611928043521","creator":"lizheng01","createdTime":1736231875769,"updater":"kyber01","updatedTime":1770017424083,"currencyCode":"CNY","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_3","currencySymbol":"¥","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/4d1605c6644e4ac48aec889b2aae78e6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":7.00},{"id":"1876519164179468290","creator":"lizheng01","createdTime":1736232007437,"updater":"riley01","updatedTime":1770431890219,"currencyCode":"MYR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_4","currencySymbol":"RM","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/54dd249cd3c24ae694a8466e214ef8fe.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":4.30},{"id":"1876520370184474626","creator":"lizheng01","createdTime":1736232294969,"updater":"kyber01","updatedTime":1770017424092,"currencyCode":"PHP","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_5","currencySymbol":"₱","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/03db8025217f44d4b7eee00be0a4c293.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":56.00},{"id":"1876521187708850178","creator":"lizheng01","createdTime":1736232489884,"updater":"kyber01","updatedTime":1770017424096,"currencyCode":"USD","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_6","currencySymbol":"$","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/e96238a47dac44f0ae57ad8a2f664c25.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":1.00},{"id":"363823760981164032","creator":"yunyingcc1","createdTime":1742175224135,"updater":"kyber01","updatedTime":1770017424061,"currencyCode":"PKR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56968","currencySymbol":"₨","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/75f3cd9bac164c229337ecd17d801eef.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":270.00},{"id":"363824040086929408","creator":"yunyingcc1","createdTime":1742175290680,"updater":"kyber01","updatedTime":1770017424067,"currencyCode":"INR","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_56973","currencySymbol":"₹","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/dece254f59834be6a1bef765e7bab7c6.jpg","currencyIconFileUrl":null,"sortOrder":1,"status":1,"statusText":null,"finalRate":84.00},{"id":"387014043914829824","creator":"Simo001","createdTime":1747704218441,"updater":"kyber01","updatedTime":1770017424071,"currencyCode":"KRW","currencyName":"简体中文","currencyNameI18":"BIZ_CURRENCY_NAME_109848","currencySymbol":"￦","currencyDecimal":null,"currencyDecimalText":null,"currencyIcon":"baowang/eaa9948da4bf4a4e8f3123f9224e2237.png","currencyIconFileUrl":null,"sortOrder":1,"status":0,"statusText":null,"finalRate":1360.00}],"messAppend":null,"ok":true}]
2026-02-07 14:13:56.956 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/system-config/api/queryMinioDomain]
2026-02-07 14:13:56.956 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482410208329113600, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:13:56.960 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/system-config/api/queryMinioDomain
2026-02-07 14:13:56.960 [XNIO-7 task-2][TID: N/A][trace:482410208329113600] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":"http://oss.bw2a.com","messAppend":null,"ok":true}]
2026-02-07 14:25:11.397 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/systemDictConfig/api/getByCode]
2026-02-07 14:25:11.401 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482413038838390784, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=PostmanRuntime/7.51.1, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:25:11.401 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.i.LogInterceptor - ====parameters====: [{siteCode=0, dictCode=2}]
2026-02-07 14:25:11.449 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/systemDictConfig/api/getByCode
2026-02-07 14:25:11.449 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.service.HttpRqRsLogService - ====http Response====: [{"code":10000,"message":"PROMPT_10000","transactionId":"","data":{"id":"3","siteCode":"0","dictCode":2,"configName":"总控及站点后台当日登录后持续不操作的登出时间","configDescription":"分钟","configCategory":0,"configCategoryText":null,"configParam":"999999","hintInfo":"LOOKUP_12609","decimalPlaces":0,"type":"1"},"messAppend":null,"ok":true}]
2026-02-07 14:25:11.600 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestUrl====: [GET] [/nacos-api/exchange/currency/selectAll]
2026-02-07 14:25:11.600 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.i.LogInterceptor - ====RequestHeaders====: [{traceId=482413038838390784, siteCode=0, Accept=*/*, timezone=UTC-5, User-Agent=okhttp/4.10.0, Connection=Keep-Alive, requestIp=127.0.0.1, userAgent=okhttp/4.10.0, reqClientSource=1, Host=192.168.62.93:7030, Accept-Encoding=gzip, oneId=123456789123, userAccount=feng01, Accept-Language=zh-CN, X-Custom=m.bw2a.net}]
2026-02-07 14:25:11.618 [XNIO-7 task-2][TID: N/A][trace:482413038838390784] INFO  c.c.b.c.l.service.HttpRqRsLogService - reqUrl:/nacos-api/exchange/currency/selectAll
